id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3687295730,明朝那些事儿(增补版)(套装共9册),"《明朝那些事儿(增补版)(套装共9册)》包括：《明朝那些事儿（第1部）》、《明朝那些事儿（第2部）》、《明朝那些事儿（第3部）》、《明朝那些事儿（第4部）》、《明朝那些事儿（第5部）》、《明朝那些事儿（第6部）》、《明朝那些事儿（第7部）》、《明朝那些事儿（第8部）》、《明朝那些事儿（第9部）》共9册。
《明朝那些事儿(增补版)(套装共9册)》全景立体式图文阅读体验，原文一字不少，新增四大板块全新内容——延伸内容、插图、图表、地图。涉及关键词解析、历史背景及相关插图、作战图、形势图、人物关系图等。图解历史，小细节、大事件一目了然，通俗易懂。
《明朝那些事儿(增补版)(套装共9册)》主要讲述的是从1344年到1644年这三百年间关于明朝的一些事情，以史料为基础，以年代和具体人物为主线，并加入了小说的笔法，对明朝十七帝和其他王公权贵和小人物的命运进行全景展示，尤其对官场政治、战争、帝王心术着墨最多，并加入对当时政治经济制度、人伦道德的演义。",https://img2.doubanio.com/view/subject/l/public/s29531871.jpg,2017-5-1,https://book.douban.com/subject/27127895/,9.3,,,,,2023-02-10 22:01:01,当年明月 / 2017 / 北京联合出版公司
3687294572,三体,"文化大革命如火如荼进行的同时。军方探寻外星文明的绝秘计划“红岸工程”取得了突破性进展。但在按下发射键的那一刻，历经劫难的叶文洁没有意识到，她彻底改变了人类的命运。地球文明向宇宙发出的第一声啼鸣，以太阳为中心，以光速向宇宙深处飞驰……
四光年外，“三体文明”正苦苦挣扎——三颗无规则运行的太阳主导下的百余次毁灭与重生逼迫他们逃离母星。而恰在此时。他们接收到了地球发来的信息。在运用超技术锁死地球人的基础科学之后。三体人庞大的宇宙舰队开始向地球进发……
人类的末日悄然来临。",https://img1.doubanio.com/view/subject/l/public/s2768378.jpg,2008-1,https://book.douban.com/subject/2567698/,8.9,,,,,2023-02-10 22:00:12,刘慈欣 / 2008 / 重庆出版社
3687294456,三体Ⅱ,"三体人在利用魔法般的科技锁死了地球人的科学之后，庞大的宇宙舰队杀气腾腾地直扑太阳系，意欲清除地球文明。
面对前所未有的危局，经历过无数磨难的地球人组建起同样庞大的太空舰队，同时，利用三体人思维透明的致命缺陷，制订了神秘莫测的“面壁计划”，精选出四位“面壁者”。秘密展开对三体人的反击。
三体人自身虽然无法识破人类的诡谲计谋，却依靠由地球人中的背叛者挑选出的“破壁人”，与“面壁者”展开智慧博弈……
“面壁计划”究竟能否成功？地球人究竟能否在这场你死我活的文明生存竞争中战而胜之？神秘的
“黑暗森林”究竟意味着什么？",https://img2.doubanio.com/view/subject/l/public/s3078482.jpg,2008-5,https://book.douban.com/subject/3066477/,9.3,,,,,2023-02-10 22:00:06,刘慈欣 / 2008 / 重庆出版社
3687294318,三体Ⅲ,"与三体文明的战争使人类第一次看到了宇宙黑暗的真相，地球文明像一个恐惧的孩子，熄灭了寻友的篝火，在暗夜中发抖。自以为历经沧桑，其实刚刚蹒跚学步；自以为悟出了生存竞争的秘密，其实还远没有竞争的资格。
使两个文明命悬一线的黑暗森林打击，不过是宇宙战场上一个微不足道的插曲。真正的星际战争没人见过，也不可能见到，因为战争的方式和武器已经远远超出人类的想象，目睹战场之日，即是灭亡之时。
宇宙的田园时代已经远去，昙花一现的终极之美最终变成任何智慧体都无法做出的梦，变成游吟诗人缥缈的残歌；宇宙的物竞天择已到了最惨烈的时刻，在亿万光年暗无天日的战场上，深渊最底层的毁灭力量被唤醒，太空变成了死神广阔的披风。
太阳系中的人们永远不会知道这一切，最后直面真相的，只有两双眼睛。",https://img9.doubanio.com/view/subject/l/public/s26012674.jpg,2010-11,https://book.douban.com/subject/5363767/,9.2,,,,,2023-02-10 22:00:00,刘慈欣 / 2010 / 重庆出版社